coddis,ano,turmas,pfx,matr,semestre,unidade
CMU0380,2016,6,CMU,8,1,ECA
CMU0380,2017,4,CMU,7,1,ECA
CMU0380,2018,8,CMU,10,1,ECA
CMU0380,2019,7,CMU,15,1,ECA
CMU0380,2020,4,CMU,4,1,ECA
CMU0381,2012,12,CMU,18,2,ECA
CMU0381,2013,5,CMU,13,2,ECA
CMU0381,2014,10,CMU,13,2,ECA
CMU0381,2015,6,CMU,10,2,ECA
CMU0381,2016,7,CMU,14,2,ECA
CMU0381,2017,9,CMU,11,2,ECA
CMU0381,2018,8,CMU,10,2,ECA
CMU0381,2019,8,CMU,12,2,ECA
CMU0381,2020,5,CMU,5,2,ECA
CMU0382,2012,9,CMU,17,1,ECA
CMU0382,2013,6,CMU,9,1,ECA
CMU0382,2014,4,CMU,7,1,ECA
CMU0382,2015,6,CMU,9,1,ECA
CMU0382,2016,8,CMU,9,1,ECA
CMU0382,2017,7,CMU,11,1,ECA
CMU0382,2018,6,CMU,8,1,ECA
CMU0382,2019,2,CMU,2,1,ECA
CMU0382,2020,2,CMU,3,1,ECA
CMU0383,2012,7,CMU,10,2,ECA
CMU0383,2013,3,CMU,6,2,ECA
CMU0383,2014,6,CMU,11,2,ECA
CMU0383,2015,5,CMU,6,2,ECA
CMU0383,2016,4,CMU,5,2,ECA
CMU0383,2017,5,CMU,7,2,ECA
CMU0383,2018,2,CMU,2,2,ECA
CMU0383,2019,1,CMU,2,2,ECA
CMU0383,2020,1,CMU,1,2,ECA
CMU0384,2012,4,CMU,5,1,ECA
CMU0384,2013,6,CMU,10,1,ECA
CMU0384,2014,4,CMU,6,1,ECA
CMU0384,2015,1,CMU,2,1,ECA
CMU0384,2016,2,CMU,2,1,ECA
CMU0384,2017,2,CMU,2,1,ECA
CMU0384,2018,7,CMU,9,1,ECA
CMU0384,2019,2,CMU,2,1,ECA
CMU0385,2012,3,CMU,4,2,ECA
CMU0385,2013,5,CMU,9,2,ECA
CMU0385,2014,2,CMU,3,2,ECA
CMU0385,2015,5,CMU,6,2,ECA
CMU0385,2016,3,CMU,4,2,ECA
CMU0385,2017,4,CMU,4,2,ECA
CMU0385,2018,2,CMU,3,2,ECA
CMU0385,2019,1,CMU,1,2,ECA
CMU0386,2012,3,CMU,3,1,ECA
CMU0386,2013,4,CMU,6,1,ECA
CMU0386,2014,5,CMU,6,1,ECA
CMU0386,2015,3,CMU,4,1,ECA
CMU0386,2016,1,CMU,2,1,ECA
CMU0386,2017,2,CMU,2,1,ECA
CMU0386,2018,2,CMU,2,1,ECA
CMU0386,2019,4,CMU,7,1,ECA
CMU0387,2012,2,CMU,2,2,ECA
CMU0387,2013,3,CMU,5,2,ECA
CMU0387,2014,4,CMU,4,2,ECA
CMU0387,2015,1,CMU,1,2,ECA
CMU0387,2016,3,CMU,4,2,ECA
CMU0387,2017,2,CMU,3,2,ECA
CMU0387,2018,3,CMU,7,2,ECA
CMU0387,2019,2,CMU,4,2,ECA
CMU0387,2020,2,CMU,2,2,ECA
CMU0388,2012,1,CMU,17,2,ECA
CMU0388,2013,1,CMU,14,2,ECA
CMU0388,2014,1,CMU,22,2,ECA
CMU0388,2015,1,CMU,21,2,ECA
CMU0388,2016,1,CMU,12,2,ECA
CMU0388,2017,1,CMU,13,2,ECA
CMU0388,2018,1,CMU,14,2,ECA
CMU0388,2019,1,CMU,9,2,ECA
CMU0388,2020,1,CMU,34,2,ECA
CMU0389,2012,1,CMU,13,1,ECA
CMU0389,2013,1,CMU,8,1,ECA
CMU0389,2014,1,CMU,13,1,ECA
CMU0389,2015,1,CMU,11,1,ECA
CMU0389,2016,1,CMU,9,1,ECA
CMU0389,2017,1,CMU,6,1,ECA
CMU0389,2018,1,CMU,13,1,ECA
CMU0389,2019,1,CMU,13,1,ECA
CMU0389,2020,1,CMU,16,1,ECA
CMU0390,2012,1,CMU,2,2,ECA
CMU0390,2013,1,CMU,1,2,ECA
CMU0390,2014,1,CMU,2,2,ECA
CMU0390,2015,1,CMU,4,2,ECA
CMU0390,2016,1,CMU,1,2,ECA
CMU0390,2017,1,CMU,1,2,ECA
CMU0390,2018,1,CMU,2,2,ECA
CMU0390,2019,1,CMU,4,2,ECA
CMU0390,2020,1,CMU,2,2,ECA
CMU0401,2012,2,CMU,4,2,ECA
CMU0401,2014,1,CMU,5,2,ECA
CMU0401,2015,1,CMU,3,2,ECA
CMU0401,2016,1,CMU,3,2,ECA
CMU0401,2017,1,CMU,3,2,ECA
CMU0401,2018,1,CMU,6,2,ECA
CMU0401,2019,1,CMU,9,2,ECA
CMU0401,2020,1,CMU,9,2,ECA
CMU0402,2012,2,CMU,3,ambos,ECA
CMU0402,2013,2,CMU,8,ambos,ECA
CMU0402,2014,2,CMU,6,ambos,ECA
CMU0402,2015,1,CMU,5,1,ECA
CMU0402,2016,2,CMU,4,ambos,ECA
CMU0402,2017,2,CMU,5,ambos,ECA
CMU0402,2018,2,CMU,10,ambos,ECA
CMU0402,2019,1,CMU,3,1,ECA
CMU0402,2020,1,CMU,4,1,ECA
CMU0403,2012,2,CMU,2,ambos,ECA
CMU0403,2013,1,CMU,7,2,ECA
CMU0403,2014,2,CMU,6,ambos,ECA
CMU0403,2015,2,CMU,6,ambos,ECA
CMU0403,2016,1,CMU,2,2,ECA
CMU0403,2017,2,CMU,4,ambos,ECA
CMU0403,2018,1,CMU,5,2,ECA
CMU0403,2019,1,CMU,3,2,ECA
CMU0403,2020,1,CMU,2,2,ECA
CMU0406,2012,2,CMU,4,ambos,ECA
CMU0406,2013,1,CMU,2,1,ECA
CMU0406,2014,2,CMU,7,ambos,ECA
CMU0406,2015,2,CMU,5,ambos,ECA
CMU0406,2016,1,CMU,4,1,ECA
CMU0406,2017,2,CMU,3,ambos,ECA
CMU0406,2018,1,CMU,3,1,ECA
CMU0406,2019,1,CMU,5,1,ECA
CMU0406,2020,1,CMU,2,1,ECA
CMU0407,2012,2,CMU,4,ambos,ECA
CMU0407,2013,2,CMU,3,ambos,ECA
CMU0407,2014,1,CMU,5,2,ECA
CMU0407,2015,2,CMU,4,ambos,ECA
CMU0407,2016,2,CMU,5,ambos,ECA
CMU0407,2017,2,CMU,3,ambos,ECA
CMU0407,2018,2,CMU,5,ambos,ECA
CMU0407,2019,1,CMU,4,2,ECA
CMU0407,2020,1,CMU,3,2,ECA
CMU0408,2012,1,CMU,15,1,ECA
CMU0408,2013,1,CMU,10,1,ECA
CMU0408,2014,1,CMU,13,1,ECA
CMU0408,2015,1,CMU,12,1,ECA
CMU0408,2016,1,CMU,9,1,ECA
CMU0408,2017,1,CMU,15,1,ECA
CMU0408,2018,1,CMU,10,1,ECA
CMU0408,2019,1,CMU,7,1,ECA
CMU0408,2020,1,CMU,8,1,ECA
CMU0409,2012,1,CMU,6,2,ECA
CMU0409,2013,1,CMU,5,2,ECA
CMU0409,2014,1,CMU,10,2,ECA
CMU0409,2015,1,CMU,13,2,ECA
CMU0409,2016,1,CMU,4,2,ECA
CMU0409,2017,1,CMU,9,2,ECA
CMU0409,2018,1,CMU,9,2,ECA
CMU0409,2019,1,CMU,6,2,ECA
CMU0409,2020,1,CMU,10,2,ECA
CMU0410,2012,1,CMU,1,1,ECA
CMU0410,2013,1,CMU,8,1,ECA
CMU0410,2014,1,CMU,1,1,ECA
CMU0410,2015,1,CMU,2,1,ECA
CMU0410,2016,1,CMU,4,1,ECA
CMU0411,2012,1,CMU,4,2,ECA
CMU0411,2013,1,CMU,4,2,ECA
CMU0411,2014,1,CMU,1,2,ECA
CMU0411,2015,1,CMU,2,2,ECA
CMU0411,2016,1,CMU,4,2,ECA
CMU0416,2012,2,CMU,3,ambos,ECA
CMU0416,2013,1,CMU,3,1,ECA
CMU0416,2014,1,CMU,1,1,ECA
CMU0416,2015,2,CMU,6,ambos,ECA
CMU0416,2016,2,CMU,3,ambos,ECA
CMU0416,2017,2,CMU,4,ambos,ECA
CMU0416,2018,2,CMU,2,ambos,ECA
CMU0416,2019,1,CMU,3,1,ECA
CMU0416,2020,1,CMU,3,1,ECA
CMU0417,2012,1,CMU,1,2,ECA
CMU0417,2013,2,CMU,5,ambos,ECA
CMU0417,2014,1,CMU,2,2,ECA
CMU0417,2015,1,CMU,5,2,ECA
CMU0417,2016,2,CMU,2,ambos,ECA
CMU0417,2017,2,CMU,4,ambos,ECA
CMU0417,2018,2,CMU,2,ambos,ECA
CMU0417,2019,2,CMU,5,ambos,ECA
CMU0417,2020,1,CMU,2,2,ECA
CMU0420,2012,1,CMU,8,1,ECA
CMU0420,2013,1,CMU,6,1,ECA
CMU0420,2014,1,CMU,3,1,ECA
CMU0420,2015,1,CMU,8,1,ECA
CMU0420,2016,1,CMU,8,1,ECA
CMU0420,2017,1,CMU,6,1,ECA
CMU0420,2018,1,CMU,7,1,ECA
CMU0420,2019,1,CMU,6,1,ECA
CMU0420,2020,1,CMU,6,1,ECA
CMU0421,2012,1,CMU,4,2,ECA
CMU0421,2013,1,CMU,5,2,ECA
CMU0421,2014,1,CMU,4,2,ECA
CMU0421,2015,1,CMU,6,2,ECA
CMU0421,2016,1,CMU,8,2,ECA
CMU0421,2017,1,CMU,5,2,ECA
CMU0421,2018,1,CMU,6,2,ECA
CMU0421,2019,1,CMU,6,2,ECA
CMU0421,2020,1,CMU,8,2,ECA
CMU0422,2012,1,CMU,4,1,ECA
CMU0422,2013,1,CMU,2,2,ECA
CMU0422,2014,1,CMU,4,1,ECA
CMU0422,2015,1,CMU,1,1,ECA
CMU0422,2016,2,CMU,5,ambos,ECA
CMU0422,2017,2,CMU,2,ambos,ECA
CMU0422,2018,2,CMU,5,ambos,ECA
CMU0422,2019,2,CMU,2,ambos,ECA
CMU0422,2020,1,CMU,3,1,ECA
CMU0423,2012,1,CMU,3,2,ECA
CMU0423,2013,2,CMU,2,ambos,ECA
CMU0423,2014,2,CMU,5,ambos,ECA
CMU0423,2015,1,CMU,2,2,ECA
CMU0423,2016,1,CMU,4,2,ECA
CMU0423,2017,2,CMU,2,ambos,ECA
CMU0423,2018,2,CMU,4,ambos,ECA
CMU0423,2019,2,CMU,3,ambos,ECA
CMU0423,2020,2,CMU,4,ambos,ECA
CMU0424,2012,1,CMU,6,1,ECA
CMU0424,2013,1,CMU,1,1,ECA
CMU0424,2014,1,CMU,3,1,ECA
CMU0424,2015,1,CMU,3,1,ECA
CMU0424,2016,2,CMU,4,ambos,ECA
CMU0424,2017,1,CMU,1,1,ECA
CMU0424,2018,1,CMU,4,1,ECA
CMU0424,2019,2,CMU,11,ambos,ECA
CMU0424,2020,2,CMU,8,ambos,ECA
CMU0425,2012,1,CMU,4,2,ECA
CMU0425,2013,1,CMU,1,2,ECA
CMU0425,2014,1,CMU,1,2,ECA
CMU0425,2015,1,CMU,3,2,ECA
CMU0425,2016,1,CMU,2,2,ECA
CMU0425,2017,1,CMU,1,1,ECA
CMU0425,2018,1,CMU,4,2,ECA
CMU0425,2019,1,CMU,6,2,ECA
CMU0425,2020,1,CMU,5,2,ECA
CMU0426,2012,1,CMU,17,1,ECA
CMU0426,2013,1,CMU,3,1,ECA
CMU0426,2014,1,CMU,6,1,ECA
CMU0426,2015,1,CMU,10,1,ECA
CMU0426,2016,1,CMU,15,1,ECA
CMU0426,2017,1,CMU,5,1,ECA
CMU0426,2018,1,CMU,16,1,ECA
CMU0426,2019,1,CMU,11,1,ECA
CMU0426,2020,1,CMU,11,1,ECA
CMU0427,2012,1,CMU,12,2,ECA
CMU0427,2013,1,CMU,3,2,ECA
CMU0427,2014,1,CMU,6,2,ECA
CMU0427,2015,1,CMU,10,2,ECA
CMU0427,2016,1,CMU,16,2,ECA
CMU0427,2017,1,CMU,4,2,ECA
CMU0427,2018,1,CMU,13,2,ECA
CMU0427,2019,1,CMU,11,2,ECA
CMU0427,2020,1,CMU,13,2,ECA
CMU0430,2012,1,CMU,40,1,ECA
CMU0430,2013,2,CMU,41,ambos,ECA
CMU0430,2014,2,CMU,38,ambos,ECA
CMU0430,2015,2,CMU,40,ambos,ECA
CMU0430,2016,2,CMU,36,ambos,ECA
CMU0430,2017,2,CMU,48,ambos,ECA
CMU0430,2018,2,CMU,49,ambos,ECA
CMU0430,2019,2,CMU,41,ambos,ECA
CMU0430,2020,2,CMU,35,ambos,ECA
CMU0431,2012,2,CMU,38,ambos,ECA
CMU0431,2013,2,CMU,39,ambos,ECA
CMU0431,2014,2,CMU,40,ambos,ECA
CMU0431,2015,2,CMU,40,ambos,ECA
CMU0431,2016,2,CMU,38,ambos,ECA
CMU0431,2017,2,CMU,45,ambos,ECA
CMU0431,2018,2,CMU,47,ambos,ECA
CMU0431,2019,2,CMU,45,ambos,ECA
CMU0431,2020,2,CMU,33,ambos,ECA
CMU0432,2012,2,CMU,33,ambos,ECA
CMU0432,2013,2,CMU,38,ambos,ECA
CMU0432,2014,2,CMU,37,ambos,ECA
CMU0432,2015,2,CMU,37,ambos,ECA
CMU0432,2016,2,CMU,44,ambos,ECA
CMU0432,2017,2,CMU,30,ambos,ECA
CMU0432,2018,2,CMU,39,ambos,ECA
CMU0432,2019,2,CMU,51,ambos,ECA
CMU0432,2020,2,CMU,21,ambos,ECA
CMU0433,2012,2,CMU,30,ambos,ECA
CMU0433,2013,2,CMU,37,ambos,ECA
CMU0433,2014,2,CMU,38,ambos,ECA
CMU0433,2015,2,CMU,34,ambos,ECA
CMU0433,2016,2,CMU,41,ambos,ECA
CMU0433,2017,2,CMU,31,ambos,ECA
CMU0433,2018,2,CMU,43,ambos,ECA
CMU0433,2019,2,CMU,42,ambos,ECA
CMU0433,2020,2,CMU,20,ambos,ECA
CMU0434,2012,2,CMU,25,ambos,ECA
CMU0434,2013,2,CMU,21,ambos,ECA
CMU0434,2014,2,CMU,16,ambos,ECA
CMU0434,2015,2,CMU,15,ambos,ECA
CMU0434,2016,2,CMU,13,ambos,ECA
CMU0434,2017,2,CMU,12,ambos,ECA
CMU0434,2018,2,CMU,12,ambos,ECA
CMU0434,2019,2,CMU,12,ambos,ECA
CMU0434,2020,2,CMU,9,ambos,ECA
CMU0435,2012,1,CMU,13,2,ECA
CMU0435,2013,2,CMU,18,ambos,ECA
CMU0435,2014,2,CMU,13,ambos,ECA
CMU0435,2015,1,CMU,15,2,ECA
CMU0435,2016,2,CMU,12,ambos,ECA
CMU0435,2017,2,CMU,12,ambos,ECA
CMU0435,2018,2,CMU,13,ambos,ECA
CMU0435,2019,2,CMU,10,ambos,ECA
CMU0435,2020,1,CMU,7,2,ECA
CMU0436,2012,1,CMU,6,1,ECA
CMU0436,2013,2,CMU,6,ambos,ECA
CMU0436,2014,1,CMU,12,1,ECA
CMU0436,2015,1,CMU,6,1,ECA
CMU0436,2016,2,CMU,8,ambos,ECA
CMU0436,2017,2,CMU,4,ambos,ECA
CMU0436,2018,2,CMU,8,ambos,ECA
CMU0436,2019,2,CMU,3,ambos,ECA
CMU0436,2020,1,CMU,4,1,ECA
CMU0437,2012,2,CMU,8,ambos,ECA
CMU0437,2013,2,CMU,9,ambos,ECA
CMU0437,2014,2,CMU,11,ambos,ECA
CMU0437,2015,1,CMU,8,2,ECA
CMU0437,2016,2,CMU,13,ambos,ECA
CMU0437,2017,2,CMU,5,ambos,ECA
CMU0437,2018,2,CMU,7,ambos,ECA
CMU0437,2019,2,CMU,4,ambos,ECA
CMU0437,2020,2,CMU,4,ambos,ECA
CMU0438,2013,1,CMU,6,1,ECA
CMU0438,2014,1,CMU,9,1,ECA
CMU0438,2015,1,CMU,3,1,ECA
CMU0438,2016,1,CMU,2,1,ECA
CMU0438,2017,1,CMU,2,1,ECA
CMU0438,2018,1,CMU,2,1,ECA
CMU0438,2019,1,CMU,1,1,ECA
CMU0438,2020,1,CMU,2,1,ECA
CMU0439,2012,1,CMU,1,2,ECA
CMU0439,2013,1,CMU,13,2,ECA
CMU0439,2014,1,CMU,5,2,ECA
CMU0439,2015,1,CMU,7,2,ECA
CMU0439,2016,1,CMU,4,2,ECA
CMU0439,2017,1,CMU,5,2,ECA
CMU0439,2018,1,CMU,1,2,ECA
CMU0439,2019,1,CMU,3,2,ECA
CMU0439,2020,1,CMU,5,2,ECA
CMU0440,2012,2,CMU,17,ambos,ECA
CMU0440,2013,2,CMU,15,ambos,ECA
CMU0440,2014,2,CMU,21,ambos,ECA
CMU0440,2015,2,CMU,17,ambos,ECA
CMU0440,2016,2,CMU,12,ambos,ECA
CMU0440,2017,2,CMU,14,ambos,ECA
CMU0440,2018,2,CMU,11,ambos,ECA
CMU0440,2019,2,CMU,28,ambos,ECA
CMU0440,2020,2,CMU,13,ambos,ECA
CMU0441,2012,2,CMU,14,ambos,ECA
CMU0441,2013,1,CMU,11,2,ECA
CMU0441,2014,2,CMU,18,ambos,ECA
CMU0441,2015,1,CMU,10,2,ECA
CMU0441,2016,2,CMU,10,ambos,ECA
CMU0441,2017,2,CMU,14,ambos,ECA
CMU0441,2018,2,CMU,9,ambos,ECA
CMU0441,2019,2,CMU,20,ambos,ECA
CMU0441,2020,2,CMU,6,ambos,ECA
CMU0442,2012,2,CMU,17,ambos,ECA
CMU0442,2013,1,CMU,12,1,ECA
CMU0442,2014,2,CMU,10,ambos,ECA
CMU0442,2015,2,CMU,17,ambos,ECA
CMU0442,2016,2,CMU,13,ambos,ECA
CMU0442,2017,2,CMU,7,ambos,ECA
CMU0442,2018,2,CMU,12,ambos,ECA
CMU0442,2019,2,CMU,6,ambos,ECA
CMU0442,2020,2,CMU,19,ambos,ECA
CMU0443,2012,2,CMU,13,ambos,ECA
CMU0443,2013,2,CMU,17,ambos,ECA
CMU0443,2014,1,CMU,7,2,ECA
CMU0443,2015,1,CMU,18,2,ECA
CMU0443,2016,2,CMU,6,ambos,ECA
CMU0443,2017,2,CMU,8,ambos,ECA
CMU0443,2018,2,CMU,11,ambos,ECA
CMU0443,2019,2,CMU,8,ambos,ECA
CMU0443,2020,2,CMU,15,ambos,ECA
CMU0444,2012,1,CMU,1,1,ECA
CMU0444,2013,1,CMU,5,1,ECA
CMU0444,2014,1,CMU,5,1,ECA
CMU0444,2016,2,CMU,3,ambos,ECA
CMU0444,2017,2,CMU,3,ambos,ECA
CMU0444,2018,2,CMU,3,ambos,ECA
CMU0444,2019,1,CMU,4,1,ECA
CMU0444,2020,2,CMU,2,ambos,ECA
CMU0445,2013,1,CMU,4,2,ECA
CMU0445,2014,1,CMU,3,2,ECA
CMU0445,2015,1,CMU,1,1,ECA
CMU0445,2016,1,CMU,2,2,ECA
CMU0445,2017,1,CMU,1,1,ECA
CMU0445,2018,1,CMU,2,2,ECA
CMU0445,2019,2,CMU,3,ambos,ECA
CMU0445,2020,1,CMU,1,2,ECA
CMU0446,2012,1,CMU,3,1,ECA
CMU0446,2013,1,CMU,3,1,ECA
CMU0446,2015,1,CMU,1,1,ECA
CMU0446,2016,1,CMU,2,1,ECA
CMU0446,2017,1,CMU,3,1,ECA
CMU0446,2019,1,CMU,3,1,ECA
CMU0446,2020,1,CMU,6,1,ECA
CMU0447,2012,1,CMU,2,2,ECA
CMU0447,2013,1,CMU,3,2,ECA
CMU0447,2015,1,CMU,1,2,ECA
CMU0447,2016,1,CMU,2,2,ECA
CMU0447,2017,2,CMU,2,ambos,ECA
CMU0447,2018,1,CMU,1,1,ECA
CMU0447,2019,1,CMU,1,2,ECA
CMU0447,2020,2,CMU,7,ambos,ECA
CMU0449,2012,1,CMU,9,2,ECA
CMU0449,2013,1,CMU,28,2,ECA
CMU0449,2014,1,CMU,20,2,ECA
CMU0449,2015,1,CMU,34,2,ECA
CMU0449,2016,1,CMU,29,2,ECA
CMU0449,2017,1,CMU,30,2,ECA
CMU0449,2018,1,CMU,28,2,ECA
CMU0449,2019,1,CMU,26,2,ECA
CMU0449,2020,1,CMU,40,2,ECA
CMU0450,2012,1,CMU,9,1,ECA
CMU0450,2013,1,CMU,2,1,ECA
CMU0450,2014,1,CMU,12,1,ECA
CMU0450,2015,1,CMU,6,1,ECA
CMU0450,2016,1,CMU,7,1,ECA
CMU0450,2017,1,CMU,10,1,ECA
CMU0450,2018,1,CMU,9,1,ECA
CMU0450,2019,1,CMU,7,1,ECA
CMU0450,2020,1,CMU,15,1,ECA
CMU0451,2012,1,CMU,6,2,ECA
CMU0451,2013,1,CMU,1,2,ECA
CMU0451,2014,1,CMU,8,2,ECA
CMU0451,2015,1,CMU,4,2,ECA
CMU0451,2016,1,CMU,8,2,ECA
CMU0451,2017,1,CMU,9,2,ECA
CMU0451,2018,1,CMU,7,2,ECA
CMU0451,2019,1,CMU,9,2,ECA
CMU0451,2020,1,CMU,14,2,ECA
CMU0452,2012,1,CMU,6,1,ECA
CMU0452,2013,1,CMU,12,1,ECA
CMU0452,2014,1,CMU,6,1,ECA
CMU0452,2015,1,CMU,15,1,ECA
CMU0452,2016,1,CMU,7,1,ECA
CMU0452,2017,1,CMU,13,1,ECA
CMU0452,2018,1,CMU,8,1,ECA
CMU0452,2019,1,CMU,9,1,ECA
CMU0452,2020,1,CMU,4,1,ECA
CMU0453,2012,1,CMU,5,2,ECA
CMU0453,2013,1,CMU,11,2,ECA
CMU0453,2014,1,CMU,6,2,ECA
CMU0453,2015,1,CMU,7,2,ECA
CMU0453,2016,1,CMU,4,2,ECA
CMU0453,2017,1,CMU,8,2,ECA
CMU0453,2018,1,CMU,6,2,ECA
CMU0453,2019,1,CMU,6,2,ECA
CMU0453,2020,1,CMU,6,2,ECA
CMU0454,2012,1,CMU,2,1,ECA
CMU0454,2013,1,CMU,3,1,ECA
CMU0454,2014,1,CMU,5,1,ECA
CMU0454,2015,1,CMU,6,1,ECA
CMU0454,2016,1,CMU,5,1,ECA
CMU0454,2017,1,CMU,2,1,ECA
CMU0454,2018,1,CMU,4,1,ECA
CMU0454,2019,2,CMU,7,ambos,ECA
CMU0454,2020,1,CMU,4,1,ECA
CMU0455,2012,1,CMU,3,2,ECA
CMU0455,2013,1,CMU,2,2,ECA
CMU0455,2014,1,CMU,6,2,ECA
CMU0455,2015,1,CMU,3,2,ECA
CMU0455,2016,1,CMU,4,2,ECA
CMU0455,2017,1,CMU,4,2,ECA
CMU0455,2018,1,CMU,3,2,ECA
CMU0455,2019,1,CMU,5,2,ECA
CMU0455,2020,1,CMU,3,2,ECA
CMU0456,2012,1,CMU,2,1,ECA
CMU0456,2013,1,CMU,3,1,ECA
CMU0456,2014,1,CMU,1,1,ECA
CMU0456,2015,1,CMU,4,1,ECA
CMU0456,2016,1,CMU,4,1,ECA
CMU0456,2017,1,CMU,6,1,ECA
CMU0456,2018,1,CMU,2,1,ECA
CMU0456,2019,1,CMU,3,1,ECA
CMU0456,2020,1,CMU,3,1,ECA
CMU0457,2013,1,CMU,5,2,ECA
CMU0457,2014,1,CMU,1,2,ECA
CMU0457,2015,1,CMU,6,2,ECA
CMU0457,2016,1,CMU,2,2,ECA
CMU0457,2017,1,CMU,5,2,ECA
CMU0457,2018,1,CMU,4,2,ECA
CMU0457,2019,1,CMU,3,2,ECA
CMU0457,2020,1,CMU,2,2,ECA
CMU0458,2012,1,CMU,4,1,ECA
CMU0458,2014,1,CMU,5,1,ECA
CMU0458,2015,1,CMU,1,1,ECA
CMU0458,2016,1,CMU,3,1,ECA
CMU0458,2017,1,CMU,5,1,ECA
CMU0458,2018,1,CMU,4,1,ECA
CMU0458,2019,1,CMU,4,1,ECA
CMU0458,2020,1,CMU,4,1,ECA
CMU0459,2012,1,CMU,3,2,ECA
CMU0459,2013,1,CMU,1,2,ECA
CMU0459,2014,1,CMU,5,2,ECA
CMU0459,2015,1,CMU,1,2,ECA
CMU0459,2016,1,CMU,5,2,ECA
CMU0459,2017,1,CMU,3,2,ECA
CMU0459,2018,1,CMU,3,2,ECA
CMU0459,2019,1,CMU,5,2,ECA
CMU0459,2020,1,CMU,4,2,ECA
CMU0460,2012,1,CMU,3,1,ECA
CMU0460,2013,1,CMU,4,1,ECA
CMU0460,2014,1,CMU,1,1,ECA
CMU0460,2015,1,CMU,5,1,ECA
CMU0460,2016,1,CMU,5,1,ECA
CMU0460,2017,1,CMU,5,1,ECA
CMU0460,2018,1,CMU,2,1,ECA
CMU0460,2019,1,CMU,5,1,ECA
CMU0460,2020,1,CMU,4,1,ECA
CMU0461,2012,1,CMU,3,2,ECA
CMU0461,2013,1,CMU,5,2,ECA
CMU0461,2014,1,CMU,1,2,ECA
CMU0461,2015,1,CMU,5,2,ECA
CMU0461,2016,1,CMU,3,2,ECA
CMU0461,2017,1,CMU,5,2,ECA
CMU0461,2018,1,CMU,3,2,ECA
CMU0461,2019,1,CMU,4,2,ECA
CMU0461,2020,1,CMU,2,2,ECA
CMU0465,2012,1,CMU,3,1,ECA
CMU0465,2013,1,CMU,2,1,ECA
CMU0465,2014,1,CMU,4,1,ECA
CMU0465,2015,1,CMU,1,1,ECA
CMU0465,2016,1,CMU,3,1,ECA
CMU0465,2017,1,CMU,4,1,ECA
CMU0465,2018,1,CMU,5,1,ECA
CMU0465,2019,1,CMU,1,1,ECA
CMU0465,2020,1,CMU,5,1,ECA
CMU0466,2012,1,CMU,2,2,ECA
CMU0466,2013,1,CMU,3,2,ECA
CMU0466,2014,1,CMU,4,2,ECA
CMU0466,2015,1,CMU,1,2,ECA
CMU0466,2016,1,CMU,3,2,ECA
CMU0466,2017,1,CMU,5,2,ECA
CMU0466,2018,1,CMU,4,2,ECA
CMU0466,2019,1,CMU,3,2,ECA
CMU0466,2020,1,CMU,3,2,ECA
CMU0467,2012,2,CMU,7,ambos,ECA
CMU0467,2013,2,CMU,7,ambos,ECA
CMU0467,2014,2,CMU,8,ambos,ECA
CMU0467,2015,2,CMU,5,ambos,ECA
CMU0467,2016,2,CMU,5,ambos,ECA
CMU0467,2017,2,CMU,5,ambos,ECA
CMU0467,2018,2,CMU,4,ambos,ECA
CMU0467,2019,2,CMU,6,ambos,ECA
CMU0467,2020,1,CMU,1,1,ECA
CMU0469,2012,2,CMU,6,ambos,ECA
CMU0469,2013,2,CMU,5,ambos,ECA
CMU0469,2014,1,CMU,8,1,ECA
CMU0469,2015,2,CMU,4,ambos,ECA
CMU0469,2016,2,CMU,6,ambos,ECA
CMU0469,2017,2,CMU,7,ambos,ECA
CMU0469,2018,2,CMU,9,ambos,ECA
CMU0469,2019,2,CMU,4,ambos,ECA
CMU0469,2020,1,CMU,1,2,ECA
CMU0470,2012,2,CMU,5,ambos,ECA
CMU0470,2013,2,CMU,5,ambos,ECA
CMU0470,2014,2,CMU,8,ambos,ECA
CMU0470,2015,2,CMU,3,ambos,ECA
CMU0470,2016,2,CMU,4,ambos,ECA
CMU0470,2017,2,CMU,4,ambos,ECA
CMU0470,2018,2,CMU,8,ambos,ECA
CMU0470,2019,2,CMU,2,ambos,ECA
CMU0470,2020,1,CMU,2,1,ECA
CMU0471,2012,1,CMU,11,1,ECA
CMU0471,2013,1,CMU,24,1,ECA
CMU0471,2014,1,CMU,12,1,ECA
CMU0471,2015,1,CMU,18,1,ECA
CMU0471,2016,1,CMU,25,1,ECA
CMU0471,2017,1,CMU,10,1,ECA
CMU0471,2018,1,CMU,24,1,ECA
CMU0471,2019,1,CMU,24,1,ECA
CMU0471,2020,1,CMU,20,1,ECA
CMU0472,2012,1,CMU,17,2,ECA
CMU0472,2013,1,CMU,21,2,ECA
CMU0472,2014,1,CMU,14,2,ECA
CMU0472,2015,1,CMU,16,2,ECA
CMU0472,2016,1,CMU,30,2,ECA
CMU0472,2017,1,CMU,5,2,ECA
CMU0472,2018,1,CMU,30,2,ECA
CMU0472,2019,1,CMU,22,2,ECA
CMU0472,2020,1,CMU,12,2,ECA
CMU0473,2012,1,CMU,10,1,ECA
CMU0473,2013,1,CMU,15,1,ECA
CMU0473,2014,1,CMU,19,1,ECA
CMU0473,2015,1,CMU,9,1,ECA
